testId,label,location,completed_time_stamp,completed_time,run_no,loadTime,fullyLoaded,bytesIn,bytesInDoc,requests,requestsDoc,TTFB,firstPaint,render,SpeedIndex,docTime,ttfb_first_req,ssl_first_req,dns_first_req
171108_TX_C1,h2,WPTServer101:Chrome,1510210740,2017-11-09_01-59-00,11,4214,10385,1060347,1035198,103,98,1078,2620,2700,3420,4214,814,110,0
171108_TX_C1,h2,WPTServer101:Chrome,1510210740,2017-11-09_01-59-00,19,4471,4762,1086202,1085008,103,101,1017,2726,2700,3488,4471,813,82,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,1,5364,12479,1637067,1099351,103,98,1078,3311,3300,4432,5364,826,96,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,3,5478,12309,1666480,1142014,103,98,992,3229,3200,4257,5478,762,104,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,4,6155,12271,1584472,1039636,103,99,1036,3152,3200,6430,6155,790,127,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,7,5581,12549,1613494,1075778,103,98,1212,3374,3400,4519,5581,972,85,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,8,5229,12196,1666468,1157682,103,98,1009,3146,3100,4579,5229,769,86,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,9,5094,12076,1634746,1089866,103,98,1009,3078,3000,4041,5094,766,110,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,10,5160,12286,1725055,1180176,103,98,1002,3115,3100,4205,5160,767,113,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,12,5262,12320,1667866,1122985,103,98,1030,3099,3200,4244,5262,776,112,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,14,5488,12501,1616157,1071320,103,99,1056,3269,3200,4448,5488,818,114,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,15,5069,12187,1647859,1104421,103,98,1096,3225,3200,6355,5069,865,96,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,16,5343,12257,1668397,1123516,103,98,1086,3228,3200,4962,5343,860,102,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,17,5523,12576,1709182,1164346,103,99,1115,3417,3400,4529,5523,843,112,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,18,5278,12267,1633953,1089072,103,98,983,3156,3100,4119,5278,757,108,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,19,5314,12345,1737844,1192966,103,98,1179,3286,3200,4243,5314,946,110,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,20,4978,11914,1584128,1081066,103,98,999,3116,3000,5759,4978,762,107,0
171108_VY_CY,h2,WPTServer100:Chrome,1510224029,2017-11-09_05-40-29,1,5136,12210,1593359,1063427,103,98,1186,3248,3200,4211,5136,878,110,0
171108_VY_CY,h2,WPTServer100:Chrome,1510224029,2017-11-09_05-40-29,2,5698,12316,1513436,1124641,103,98,1131,3353,3300,4460,5698,911,90,0
171108_VY_CY,h2,WPTServer100:Chrome,1510224029,2017-11-09_05-40-29,3,6532,13362,1500132,1078645,103,98,2434,4599,4600,5534,6532,2175,113,0
171108_VY_CY,h2,WPTServer100:Chrome,1510224029,2017-11-09_05-40-29,5,5598,12574,1669694,1124813,103,98,1249,3408,3400,4517,5598,1005,111,0
171108_VY_CY,h2,WPTServer100:Chrome,1510224029,2017-11-09_05-40-29,6,5222,12022,1555022,1153341,103,98,1038,3077,3000,4110,5222,814,84,0
171108_VY_CY,h2,WPTServer100:Chrome,1510224029,2017-11-09_05-40-29,9,5804,12616,1520324,1111566,103,98,1340,3557,3600,4705,5804,1080,105,0
171108_VY_CY,h2,WPTServer100:Chrome,1510224029,2017-11-09_05-40-29,10,5284,12382,1596162,1058442,103,98,1211,3215,3200,4220,5284,970,97,0
171108_VY_CY,h2,WPTServer100:Chrome,1510224029,2017-11-09_05-40-29,11,10963,11036,1104807,1103657,103,102,2984,9115,9100,10053,10963,2763,84,0
171108_VY_CY,h2,WPTServer100:Chrome,1510224029,2017-11-09_05-40-29,13,12710,12800,1110553,1109199,103,101,6081,11075,11100,11847,12710,5855,98,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,2,4427,10763,1207852,1058660,103,100,995,2604,2600,3427,4427,764,115,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,3,4921,5241,1086895,1085701,103,101,1448,3159,3200,3912,4921,1249,83,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,7,4148,6498,1056731,1038745,103,98,1036,2613,2600,3390,4148,832,89,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,8,4139,5994,1004718,986733,103,99,1036,2636,2700,3415,4139,811,108,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,16,4352,10588,1157395,1054270,103,98,1060,2698,2700,3456,4352,826,111,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,20,4897,5566,1399146,1397952,103,101,1022,3198,3200,4032,4897,790,116,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,1,4923,11698,1464846,1071768,103,98,1511,3332,3300,4007,4923,1312,84,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,4,4271,6174,1052649,1034663,103,99,1083,2665,2700,3479,4271,843,116,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,6,4297,10501,1213676,1188527,103,98,1120,2709,2700,3479,4297,925,79,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,8,4267,10537,1091755,1024360,103,98,1084,2694,2700,3502,4267,855,109,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,9,4336,10635,1202624,1042364,103,98,1088,2675,2700,3425,4336,863,109,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,10,4350,10672,1219877,1140706,103,100,1006,2761,2800,3549,4350,773,108,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,12,4553,6756,1064847,1039901,103,98,1492,2989,3000,3779,4553,1292,83,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,13,4264,10324,1106959,1081810,103,98,1082,2608,2600,3319,4264,848,118,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,14,4635,5184,1128475,1127281,103,101,1038,2791,2800,3587,4635,834,89,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,16,4250,10502,1103423,1028864,103,98,1086,2686,2600,3391,4250,822,114,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,18,4487,10963,1228841,1047179,103,98,1398,2869,2800,3586,4487,1139,112,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,4,4273,10364,1068221,1043072,103,98,1119,2698,2800,3447,4273,852,111,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,5,4455,4774,1107147,1105953,103,101,1045,2637,2700,3496,4455,792,114,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,10,4594,10870,1113342,1004495,103,98,1438,3020,3000,3782,4594,1235,79,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,11,4404,5119,1103504,1102310,103,101,1002,2693,2700,3487,4404,771,109,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,13,4446,5096,1077429,1076235,103,101,1009,2684,2700,3493,4446,766,109,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,15,4735,10903,1160366,1114376,103,98,1436,3081,3100,3836,4735,1201,112,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,17,4404,5137,1095834,1094640,103,101,979,2709,2700,3487,4404,768,87,0
171108_2T_97,h2,WPTServer101:Chrome,1510192279,2017-11-08_20-51-19,1,4506,4793,980955,979761,104,102,1040,2708,2800,3577,4506,817,108,0
171108_2T_97,h2,WPTServer101:Chrome,1510192279,2017-11-08_20-51-19,5,4443,4788,1132400,1131206,104,102,995,2651,2700,3558,4443,762,110,0
171108_2T_97,h2,WPTServer101:Chrome,1510192279,2017-11-08_20-51-19,7,4466,4719,1027168,1025974,104,102,1013,2599,2600,3448,4466,777,109,0
171108_2T_97,h2,WPTServer101:Chrome,1510192279,2017-11-08_20-51-19,8,4369,4716,1054208,1053014,104,102,1000,2551,2600,3435,4369,768,109,0
171108_2T_97,h2,WPTServer101:Chrome,1510192279,2017-11-08_20-51-19,9,4550,4798,1082665,1081471,104,102,1001,2725,2700,3531,4550,779,83,0
171108_2T_97,h2,WPTServer101:Chrome,1510192279,2017-11-08_20-51-19,10,4354,4773,1091699,1090505,104,102,997,2645,2600,3417,4354,755,118,0
171108_2T_97,h2,WPTServer101:Chrome,1510192279,2017-11-08_20-51-19,15,4312,10516,1062991,1040954,104,101,969,2607,2600,3417,4312,762,83,0
171108_2T_97,h2,WPTServer101:Chrome,1510192279,2017-11-08_20-51-19,18,4531,4876,1167261,1166067,104,102,998,2729,2700,3548,4531,763,119,0
171108_2T_97,h2,WPTServer101:Chrome,1510192279,2017-11-08_20-51-19,19,4496,4824,1103350,1102156,104,102,1000,2722,2700,3570,4496,768,109,0
171108_2T_97,h2,WPTServer101:Chrome,1510192279,2017-11-08_20-51-19,20,4408,4737,1025743,1024549,104,102,1016,2632,2600,3439,4408,785,86,0
171108_2V_B3,h2,WPTServer101:Chrome,1510204575,2017-11-09_00-16-15,2,4663,10461,1112126,1082927,104,101,980,2561,2500,3298,4663,769,84,0
171108_2V_B3,h2,WPTServer101:Chrome,1510204575,2017-11-09_00-16-15,3,4578,4853,1053437,1052243,104,102,1053,2747,2700,3488,4578,802,111,0
171108_2V_B3,h2,WPTServer101:Chrome,1510204575,2017-11-09_00-16-15,6,4642,4715,1062577,1061383,104,102,964,2578,2600,3378,4642,764,84,0
171108_2V_B3,h2,WPTServer101:Chrome,1510204575,2017-11-09_00-16-15,9,4713,4832,1118847,1117653,104,102,1012,2751,2800,3659,4713,811,84,0
171108_2V_B3,h2,WPTServer101:Chrome,1510204575,2017-11-09_00-16-15,10,4504,4805,1019342,1018148,104,102,1036,2719,2800,3578,4504,826,86,0
171108_2V_B3,h2,WPTServer101:Chrome,1510204575,2017-11-09_00-16-15,13,4422,4777,1026147,1024953,104,102,996,2639,2600,3393,4422,789,84,0
171108_2V_B3,h2,WPTServer101:Chrome,1510204575,2017-11-09_00-16-15,14,4335,4709,1013930,1012736,104,102,977,2602,2600,3409,4335,770,84,0
171108_38_6E,h2,WPTServer102:Chrome,1510173560,2017-11-08_15-39-20,2,8487,8561,1068649,1067499,104,103,981,4965,5000,5836,8487,756,107,0
171108_38_6E,h2,WPTServer102:Chrome,1510173560,2017-11-08_15-39-20,3,5563,5810,1083880,1082686,104,102,966,3444,3400,4332,5563,748,77,0
171108_38_6E,h2,WPTServer102:Chrome,1510173560,2017-11-08_15-39-20,7,45402,45473,1027636,1026486,104,103,1420,31914,31900,37890,45402,1222,82,0
171108_38_6E,h2,WPTServer102:Chrome,1510173560,2017-11-08_15-39-20,15,4340,10637,1103111,1073914,104,101,991,2741,2800,3544,4340,767,83,0
171108_38_6E,h2,WPTServer102:Chrome,1510173560,2017-11-08_15-39-20,19,4511,10743,1203090,1095354,104,101,986,2759,2700,3461,4511,780,82,0
171108_3N_7A,h2,WPTServer100:Chrome,1510180134,2017-11-08_17-28-54,6,5617,11917,1540530,1071757,104,99,1014,3045,3100,5117,5617,756,113,0
171108_B9_96,h2,WPTServer100:Chrome,1510194725,2017-11-08_21-32-05,2,5152,12252,1578988,1034108,104,99,999,3013,3000,4125,5152,759,111,0
171108_B9_96,h2,WPTServer100:Chrome,1510194725,2017-11-08_21-32-05,8,5004,12103,1634950,1090069,104,99,970,3079,3000,6237,5004,762,80,0
171108_C7_A4,h2,WPTServer100:Chrome,1510201993,2017-11-08_23-33-13,5,5293,12291,1602015,1127522,104,99,1036,3211,3200,4369,5293,793,110,0
171108_C7_A4,h2,WPTServer100:Chrome,1510201993,2017-11-08_23-33-13,16,5537,12363,1642330,1097406,104,98,1093,3221,3200,5096,5537,858,108,0
171108_C7_A4,h2,WPTServer100:Chrome,1510201993,2017-11-08_23-33-13,20,5611,12502,1576557,1031678,104,99,1125,3282,3300,5488,5611,872,107,0
171108_DA_A5,h2,WPTServer101:Chrome,1510198408,2017-11-08_22-33-28,1,4472,4807,1109357,1108163,104,102,962,2654,2600,3437,4472,724,115,0
171108_DA_A5,h2,WPTServer101:Chrome,1510198408,2017-11-08_22-33-28,3,4538,4773,1093572,1092378,104,102,973,2684,2700,3548,4538,762,87,0
171108_DA_A5,h2,WPTServer101:Chrome,1510198408,2017-11-08_22-33-28,5,4440,4683,1000215,999021,104,102,964,2651,2600,3387,4440,757,84,0
171108_DA_A5,h2,WPTServer101:Chrome,1510198408,2017-11-08_22-33-28,8,4665,4836,1133120,1131926,104,102,1010,2756,2700,3547,4665,760,108,0
171108_DA_A5,h2,WPTServer101:Chrome,1510198408,2017-11-08_22-33-28,12,4458,4796,1081162,1079968,104,102,1001,2718,2700,3548,4458,774,110,0
171108_DA_A5,h2,WPTServer101:Chrome,1510198408,2017-11-08_22-33-28,15,4530,4883,1112167,1110973,104,102,1002,2743,2700,3558,4530,769,111,0
171108_DA_A5,h2,WPTServer101:Chrome,1510198408,2017-11-08_22-33-28,19,4383,5055,1174769,1173575,104,102,997,2700,2700,3516,4383,797,84,0
171108_DR_7C,h2,WPTServer102:Chrome,1510179914,2017-11-08_17-25-14,3,4564,4796,1109662,1108468,104,102,1030,2763,2700,3559,4564,793,111,0
171108_DR_7C,h2,WPTServer102:Chrome,1510179914,2017-11-08_17-25-14,10,4367,10612,1161088,1120442,104,101,992,2655,2600,3404,4367,758,118,0
171108_DR_7C,h2,WPTServer102:Chrome,1510179914,2017-11-08_17-25-14,12,4451,5084,1126636,1125442,104,102,1023,2680,2700,3487,4451,770,115,0
171108_DR_7C,h2,WPTServer102:Chrome,1510179914,2017-11-08_17-25-14,15,4536,4823,1082645,1081451,104,102,1026,2699,2700,3548,4536,766,117,0
171108_E8_6D,h2,WPTServer101:Chrome,1510173520,2017-11-08_15-38-40,2,6918,7561,1256064,1254870,104,102,1000,5562,5600,6110,6918,771,115,0
171108_E8_6D,h2,WPTServer101:Chrome,1510173520,2017-11-08_15-38-40,4,6423,6495,998245,997095,104,103,986,2608,2600,4308,6423,768,78,0
171108_E8_6D,h2,WPTServer101:Chrome,1510173520,2017-11-08_15-38-40,6,4634,4788,1053719,1052525,104,102,1007,2598,2600,3388,4634,774,110,0
171108_E8_6D,h2,WPTServer101:Chrome,1510173520,2017-11-08_15-38-40,8,25290,25463,1081937,1080787,104,102,1921,5545,5500,14100,25290,871,108,0
171108_E8_6D,h2,WPTServer101:Chrome,1510173520,2017-11-08_15-38-40,14,4455,10757,1074542,1031018,104,101,1112,2787,2800,3588,4455,846,111,0
171108_E8_6D,h2,WPTServer101:Chrome,1510173520,2017-11-08_15-38-40,17,4453,4810,1111661,1110467,104,102,1020,2739,2700,3528,4453,757,108,0
171108_HZ_CZ,h2,WPTServer101:Chrome,1510216870,2017-11-09_03-41-10,2,4691,4919,1093609,1092415,104,102,1095,2742,2800,3702,4691,886,86,0
171108_HZ_CZ,h2,WPTServer101:Chrome,1510216870,2017-11-09_03-41-10,7,4626,4831,1046698,1045504,104,102,999,2667,2700,3571,4626,772,104,0
171108_HZ_CZ,h2,WPTServer101:Chrome,1510216870,2017-11-09_03-41-10,10,4535,4825,1057990,1056796,104,102,1007,2684,2700,3489,4535,776,115,0
171108_HZ_CZ,h2,WPTServer101:Chrome,1510216870,2017-11-09_03-41-10,11,4468,5155,1212792,1211598,104,102,991,2619,2600,3442,4468,761,106,0
171108_HZ_CZ,h2,WPTServer101:Chrome,1510216870,2017-11-09_03-41-10,12,4559,5278,1113901,1112707,104,102,1024,2827,2800,3617,4559,776,105,0
171108_HZ_CZ,h2,WPTServer101:Chrome,1510216870,2017-11-09_03-41-10,14,4551,4926,1058006,1056812,104,102,998,2703,2700,3630,4551,761,110,0
171108_HZ_CZ,h2,WPTServer101:Chrome,1510216870,2017-11-09_03-41-10,15,4461,4832,1011017,1009823,104,102,1001,2688,2700,3547,4461,768,111,0
171108_HZ_CZ,h2,WPTServer101:Chrome,1510216870,2017-11-09_03-41-10,17,4249,10532,1125077,1043357,104,99,962,2650,2600,3344,4249,761,78,0
171108_HZ_CZ,h2,WPTServer101:Chrome,1510216870,2017-11-09_03-41-10,19,4443,4770,1064007,1062813,104,102,1004,2626,2700,3548,4443,772,110,0
171108_M5_A6,h2,WPTServer102:Chrome,1510198476,2017-11-08_22-34-36,1,4551,4893,1095622,1094428,104,102,1018,2747,2800,3654,4551,787,115,0
171108_M5_A6,h2,WPTServer102:Chrome,1510198476,2017-11-08_22-34-36,5,4483,4867,1107265,1106071,104,102,992,2753,2700,3488,4483,760,115,0
171108_M5_A6,h2,WPTServer102:Chrome,1510198476,2017-11-08_22-34-36,6,4292,4568,1035658,1034464,104,102,994,2530,2500,3372,4292,793,83,0
171108_M5_A6,h2,WPTServer102:Chrome,1510198476,2017-11-08_22-34-36,10,4668,5033,1121728,1120534,104,102,1083,2867,2800,3630,4668,857,110,0
171108_M5_A6,h2,WPTServer102:Chrome,1510198476,2017-11-08_22-34-36,12,4371,4698,1008705,1007511,104,102,1014,2619,2600,3417,4371,814,84,0
171108_M5_A6,h2,WPTServer102:Chrome,1510198476,2017-11-08_22-34-36,17,4459,4761,1155609,1154415,104,102,989,2658,2600,3459,4459,773,92,0
171108_M5_A6,h2,WPTServer102:Chrome,1510198476,2017-11-08_22-34-36,18,4306,10476,1058281,1028805,104,98,1074,2738,2800,3518,4306,821,109,0
171108_M5_A6,h2,WPTServer102:Chrome,1510198476,2017-11-08_22-34-36,19,4461,5165,1085849,1084655,104,102,1051,2795,2800,3616,4461,820,108,0
171108_M6_6C,h2,WPTServer100:Chrome,1510173501,2017-11-08_15-38-21,6,7945,8306,1137175,1135981,104,102,1040,6179,6200,7042,7945,816,108,0
171108_M6_6C,h2,WPTServer100:Chrome,1510173501,2017-11-08_15-38-21,8,4378,6509,1024462,1006476,104,99,1101,2774,2800,3555,4378,831,117,0
171108_MQ_7B,h2,WPTServer101:Chrome,1510179995,2017-11-08_17-26-35,6,4553,5080,1127178,1125984,104,102,1013,2662,2600,3393,4553,807,83,0
171108_MQ_7B,h2,WPTServer101:Chrome,1510179995,2017-11-08_17-26-35,9,4593,4795,1064260,1063066,104,102,982,2745,2800,3547,4593,790,77,0
171108_MQ_7B,h2,WPTServer101:Chrome,1510179995,2017-11-08_17-26-35,12,4373,4749,1100517,1099323,104,102,994,2684,2700,3493,4373,768,109,0
171108_MQ_7B,h2,WPTServer101:Chrome,1510179995,2017-11-08_17-26-35,14,4270,10473,1018481,1010124,104,101,984,2621,2700,3445,4270,762,109,0
171108_MQ_7B,h2,WPTServer101:Chrome,1510179995,2017-11-08_17-26-35,17,4468,4865,1060384,1059190,104,102,989,2697,2700,3493,4468,796,77,0
171108_MQ_7B,h2,WPTServer101:Chrome,1510179995,2017-11-08_17-26-35,19,4508,4839,1065297,1064103,104,102,993,2754,2800,3588,4508,768,109,0
171108_MQ_7B,h2,WPTServer101:Chrome,1510179995,2017-11-08_17-26-35,20,4486,4842,1145859,1144665,104,102,1034,2728,2700,3559,4486,828,78,0
171108_NH_8A,h2,WPTServer102:Chrome,1510186114,2017-11-08_19-08-34,2,4462,4805,1068951,1067757,104,102,977,2653,2700,3530,4462,769,85,0
171108_NH_8A,h2,WPTServer102:Chrome,1510186114,2017-11-08_19-08-34,3,4408,10527,1171114,1155815,104,101,1023,2603,2600,3387,4408,781,119,0
171108_NH_8A,h2,WPTServer102:Chrome,1510186114,2017-11-08_19-08-34,4,4590,4845,1118977,1117783,104,102,1039,2794,2800,3617,4590,814,110,0
171108_NH_8A,h2,WPTServer102:Chrome,1510186114,2017-11-08_19-08-34,5,4641,4796,1105159,1103965,104,102,1012,2729,2700,3610,4641,759,111,0
171108_NH_8A,h2,WPTServer102:Chrome,1510186114,2017-11-08_19-08-34,14,4305,10650,1164182,1077848,104,101,986,2592,2600,3417,4305,753,117,0
171108_NH_8A,h2,WPTServer102:Chrome,1510186114,2017-11-08_19-08-34,16,4439,4787,1022162,1020968,104,102,968,2658,2600,3448,4439,761,84,0
171108_NH_8A,h2,WPTServer102:Chrome,1510186114,2017-11-08_19-08-34,17,4690,4868,1090807,1089613,104,102,1028,2760,2700,3614,4690,795,100,0
171108_NH_B2,h2,WPTServer100:Chrome,1510209318,2017-11-09_01-35-18,4,5491,12241,1582623,1100964,104,99,1012,3098,3100,4235,5491,777,110,0
171108_NH_B2,h2,WPTServer100:Chrome,1510209318,2017-11-09_01-35-18,19,6374,13264,1659060,1114179,104,99,2281,4276,4200,5170,6374,2047,114,0
171108_Q2_B4,h2,WPTServer102:Chrome,1510204681,2017-11-09_00-18-01,2,4462,4757,1088665,1087471,104,102,1001,2598,2600,3430,4462,773,105,0
171108_Q2_B4,h2,WPTServer102:Chrome,1510204681,2017-11-09_00-18-01,5,4574,4840,1104457,1103263,104,102,989,2702,2700,3528,4574,757,110,0
171108_Q2_B4,h2,WPTServer102:Chrome,1510204681,2017-11-09_00-18-01,18,4616,4931,1083378,1082184,104,102,1057,2783,2700,3606,4616,850,84,0
171108_Q2_B4,h2,WPTServer102:Chrome,1510204681,2017-11-09_00-18-01,20,4632,10729,1140412,1075482,104,101,1166,2764,2700,3487,4632,926,99,0
171108_Q5_98,h2,WPTServer102:Chrome,1510192323,2017-11-08_20-52-03,1,4878,4948,1162692,1161498,104,102,1025,2733,2700,3548,4878,801,109,0
171108_Q5_98,h2,WPTServer102:Chrome,1510192323,2017-11-08_20-52-03,2,4537,10786,1328432,1110663,104,101,961,2627,2600,3374,4537,756,88,0
171108_Q5_98,h2,WPTServer102:Chrome,1510192323,2017-11-08_20-52-03,6,4488,10702,1112602,1090567,104,101,962,2690,2700,3569,4488,762,83,0
171108_Q5_98,h2,WPTServer102:Chrome,1510192323,2017-11-08_20-52-03,10,4525,10860,1172547,1079052,104,101,1010,2788,2800,3587,4525,803,83,0
171108_Q5_98,h2,WPTServer102:Chrome,1510192323,2017-11-08_20-52-03,15,4410,10582,1109704,1091341,104,101,996,2679,2700,3483,4410,776,78,0
171108_Q5_98,h2,WPTServer102:Chrome,1510192323,2017-11-08_20-52-03,16,4642,4849,1047385,1046191,104,102,1099,2786,2800,3660,4642,841,110,0
171108_Q5_98,h2,WPTServer102:Chrome,1510192323,2017-11-08_20-52-03,20,4580,5166,1021246,1020052,104,102,1022,2771,2700,3488,4580,806,82,0
171108_SB_C0,h2,WPTServer100:Chrome,1510216552,2017-11-09_03-35-52,11,5170,12025,1572160,1097665,104,99,1003,3022,3000,4121,5170,773,112,0
171108_SB_C0,h2,WPTServer100:Chrome,1510216552,2017-11-09_03-35-52,14,5260,12046,1721491,1275562,104,99,1023,3165,3200,4163,5260,777,105,0
171108_TX_C1,h2,WPTServer101:Chrome,1510210740,2017-11-09_01-59-00,5,5178,11385,1092218,1031901,104,99,2108,3608,3600,4356,5178,1900,84,0
171108_TX_C1,h2,WPTServer101:Chrome,1510210740,2017-11-09_01-59-00,14,4624,10735,1081112,1065592,104,101,1157,2779,2800,3640,4624,898,115,0
171108_TX_C1,h2,WPTServer101:Chrome,1510210740,2017-11-09_01-59-00,16,4383,4749,1018592,1017398,104,102,1003,2641,2700,3493,4383,769,110,0
171108_TX_C1,h2,WPTServer101:Chrome,1510210740,2017-11-09_01-59-00,18,4485,4816,1098180,1096986,104,102,991,2670,2600,3469,4485,784,83,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,6,13869,20993,1700304,1153983,104,99,9717,11799,11800,12926,13869,9473,84,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,11,6974,7085,1220315,1219121,104,102,1052,4702,4800,5816,6974,810,117,0
171108_VY_88,h2,WPTServer100:Chrome,1510187483,2017-11-08_19-31-23,13,5190,12130,1653212,1108331,104,99,994,3090,3100,6243,5190,762,107,0
171108_VY_CY,h2,WPTServer100:Chrome,1510224029,2017-11-09_05-40-29,8,6557,13626,1559575,1043625,104,99,2263,4571,4600,5666,6557,2025,113,0
171108_VY_CY,h2,WPTServer100:Chrome,1510224029,2017-11-09_05-40-29,15,11860,11932,1093526,1092376,104,103,1301,9891,9800,10754,11860,1052,123,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,5,4444,10785,1171767,1092595,104,101,1001,2711,2800,3587,4444,774,111,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,9,4370,10665,1122239,1081593,104,101,1054,2672,2700,3497,4370,830,109,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,11,4667,4829,1104252,1103058,104,102,1014,2753,2700,3560,4667,783,111,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,14,4828,4900,1057851,1056701,104,103,1032,2641,2700,3649,4828,837,78,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,17,4332,4756,1113583,1112389,104,102,986,2680,2700,3476,4332,762,82,0
171108_W1_D0,h2,WPTServer102:Chrome,1510217028,2017-11-09_03-43-48,18,4497,4759,1101780,1100586,104,102,970,2598,2500,3387,4497,764,84,0
171108_W2_C2,h2,WPTServer102:Chrome,1510210879,2017-11-09_02-01-19,11,4370,10455,1074197,999639,104,99,985,2645,2600,3404,4370,758,110,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,1,4245,4661,1084480,1083286,104,102,973,2646,2600,3416,4245,768,87,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,3,4504,4821,1047654,1046460,104,102,955,2688,2600,3470,4504,756,83,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,7,4356,4991,1070352,1069158,104,102,1018,2685,2600,3428,4356,785,111,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,9,4662,4862,1103251,1102057,104,102,1015,2914,2900,3706,4662,768,108,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,12,4387,5083,1029092,1027898,104,102,984,2594,2600,3469,4387,781,81,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,16,4596,4840,1121218,1120024,104,102,1067,2794,2800,3659,4596,858,84,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,18,4597,4883,1088060,1086866,104,102,992,2788,2700,3626,4597,766,85,0
171108_YP_89,h2,WPTServer101:Chrome,1510186150,2017-11-08_19-09-10,19,4313,5026,1062740,1061546,104,102,970,2677,2600,3399,4313,771,77,0
171108_2T_97,h2,WPTServer101:Chrome,1510192279,2017-11-08_20-51-19,14,4523,4735,1065845,1064651,105,103,1011,2642,2600,3417,4523,781,104,0
